# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
axle;60;1415066708;-1;6.90;0.00;1.41;0.05;0.00;91.64
axle;60;1415066708;0;5.03;0.00;1.22;0.57;0.00;93.18
axle;60;1415066708;1;2.44;0.00;1.42;0.62;0.00;95.52
axle;60;1415066708;2;0.90;0.00;0.45;0.03;0.00;98.61
axle;60;1415066708;3;0.99;0.00;0.28;0.08;0.00;98.65
axle;60;1415066708;4;0.45;0.00;0.10;0.02;0.00;99.43
axle;60;1415066708;5;1.52;0.00;0.57;0.07;0.00;97.84
axle;60;1415066708;6;2.72;0.00;1.23;0.08;0.00;95.97
axle;60;1415066708;7;5.70;0.00;2.50;0.08;0.00;91.72
axle;60;1415066708;8;39.21;0.00;12.01;0.02;0.00;48.77
axle;60;1415066708;9;3.32;0.00;5.67;0.03;0.00;90.97
axle;60;1415066708;10;6.60;0.00;5.83;0.07;0.00;87.50
axle;60;1415066708;11;17.84;0.00;4.24;0.08;0.00;77.83
axle;60;1415066708;12;6.16;0.00;5.41;0.18;0.00;88.24
axle;60;1415066708;13;4.48;0.00;3.53;0.10;0.00;91.90
axle;60;1415066708;14;6.22;0.00;2.94;0.03;0.00;90.81
axle;60;1415066708;15;1.48;0.00;3.12;0.03;0.00;95.36
axle;60;1415066708;16;0.22;0.00;0.27;0.00;0.00;99.52
axle;60;1415066708;17;0.15;0.00;0.08;0.00;0.00;99.77
axle;60;1415066708;18;0.02;0.00;0.07;0.00;0.00;99.92
axle;60;1415066708;19;66.96;0.00;0.40;0.53;0.00;32.11
axle;60;1415066708;20;0.07;0.00;0.02;0.00;0.00;99.92
axle;60;1415066708;21;0.02;0.00;0.08;0.00;0.00;99.90
axle;60;1415066708;22;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415066708;23;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415066708;24;20.55;0.00;0.12;0.25;0.00;79.09
axle;60;1415066708;25;0.15;0.00;0.28;0.00;0.00;99.57
axle;60;1415066708;26;0.05;0.00;0.05;0.00;0.00;99.90
axle;60;1415066708;27;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1415066708;28;0.07;0.00;0.05;0.00;0.00;99.88
axle;60;1415066708;29;0.13;0.00;0.08;0.00;0.00;99.78
axle;60;1415066708;30;0.02;0.00;0.03;0.00;0.00;99.95
axle;60;1415066708;31;6.02;0.00;4.25;0.00;0.00;89.73
axle;60;1415066708;32;0.07;0.00;0.02;0.00;0.00;99.92
axle;60;1415066708;33;0.08;0.00;0.13;0.00;0.00;99.78
axle;60;1415066708;34;0.05;0.00;0.00;0.00;0.00;99.95
axle;60;1415066708;35;0.70;0.00;0.67;0.00;0.00;98.63
axle;60;1415066708;36;99.48;0.00;0.42;0.00;0.00;0.10
axle;60;1415066708;37;0.45;0.00;0.72;0.00;0.00;98.83
axle;60;1415066708;38;2.37;0.00;0.47;0.08;0.00;97.08
axle;60;1415066708;39;0.07;0.00;0.05;0.00;0.00;99.88
axle;60;1415066708;40;0.05;0.00;0.05;0.00;0.00;99.90
axle;60;1415066708;41;9.78;0.00;2.07;0.02;0.00;88.14
axle;60;1415066708;42;3.69;0.00;0.65;0.00;0.00;95.66
axle;60;1415066708;43;19.50;0.00;1.48;0.00;0.00;79.02
axle;60;1415066708;44;0.07;0.00;0.08;0.00;0.00;99.85
axle;60;1415066708;45;2.03;0.00;0.68;0.02;0.00;97.27
axle;60;1415066708;46;0.08;0.00;0.07;0.00;0.00;99.85
axle;60;1415066708;47;0.10;0.00;0.08;0.00;0.00;99.82
axle;60;1415066708;48;0.00;0.00;0.03;0.00;0.00;99.97
axle;60;1415066708;49;0.02;0.00;0.03;0.00;0.00;99.95
axle;60;1415066708;50;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415066708;51;11.37;0.00;0.08;0.00;0.00;88.55
axle;60;1415066708;52;31.47;0.00;17.37;0.00;0.00;51.17
axle;60;1415066708;53;0.00;0.00;0.03;0.00;0.00;99.97
axle;60;1415066708;54;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415066708;55;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415066708;56;0.10;0.00;0.12;0.00;0.00;99.78
