# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1415066135;sdb;490.07;12908.13;44159.33;116.45;1.47;3.01;0.09;4.64
axle;60;1415066135;sda;5.42;23.47;369.20;72.49;0.00;0.74;0.48;0.26
axle;60;1415066195;sdb;1142.42;13670.00;29548.67;37.83;2.08;1.82;0.03;3.74
axle;60;1415066195;sda;2.87;7.47;40.27;16.65;0.00;0.05;0.05;0.01
axle;60;1415066255;sdb;100.50;13651.60;6978.67;205.28;0.03;0.30;0.17;1.66
axle;60;1415066255;sda;3.38;4.40;52.53;16.83;0.00;0.06;0.06;0.02
axle;60;1415066315;sdb;97.55;13227.33;6794.27;205.24;0.06;0.60;0.19;1.81
axle;60;1415066315;sda;2.95;8.93;42.67;17.49;0.00;0.47;0.38;0.11
axle;60;1415066375;sdb;111.85;12245.87;6119.73;164.20;0.05;0.41;0.18;2.04
axle;60;1415066375;sda;3.87;11.73;52.93;16.72;0.00;0.45;0.28;0.11
axle;60;1415066435;sdb;94.90;12637.07;5983.73;196.21;0.04;0.38;0.22;2.10
axle;60;1415066435;sda;560.42;4365.87;804.13;9.23;1.31;2.33;0.42;23.70
axle;60;1415066495;sdb;90.37;13589.33;6917.73;226.93;0.03;0.34;0.22;1.95
axle;60;1415066495;sda;7.27;17.33;159.20;24.29;0.00;0.47;0.02;0.01
axle;60;1415066555;sdb;92.02;13687.47;7152.13;226.48;0.03;0.33;0.20;1.85
axle;60;1415066555;sda;3.17;24.53;40.53;20.55;0.00;0.80;0.67;0.21
axle;60;1415066615;sdb;94.10;13716.53;7781.47;228.46;0.03;0.33;0.20;1.91
axle;60;1415066615;sda;3.85;15.07;55.33;18.29;0.00;0.64;0.61;0.23
