# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1415065431;sdb;641.63;12472.13;311202.27;504.45;10.99;17.13;0.25;16.04
axle;60;1415065431;sda;4.00;10.80;58.53;17.33;0.00;0.20;0.20;0.08
axle;60;1415065491;sdb;467.90;12593.20;210505.07;476.81;6.26;13.38;0.26;12.14
axle;60;1415065491;sda;3.13;9.73;41.47;16.34;0.00;0.15;0.11;0.03
axle;60;1415065551;sdb;274.22;12872.27;96479.47;398.78;2.12;7.73;0.22;5.93
axle;60;1415065551;sda;3.42;11.07;46.40;16.82;0.00;0.37;0.27;0.09
axle;60;1415065611;sdb;323.55;12960.40;131784.00;447.36;2.43;7.53;0.23;7.56
axle;60;1415065611;sda;2.93;9.60;38.67;16.45;0.00;0.25;0.25;0.07
axle;60;1415065671;sdb;283.27;12968.67;112875.33;444.26;0.35;1.25;0.24;6.93
axle;60;1415065671;sda;12.68;5.20;451.73;36.03;0.00;0.31;0.18;0.23
axle;60;1415065731;sdb;699.08;11312.67;349283.33;515.81;20.48;29.29;0.31;21.77
axle;60;1415065731;sda;27.90;8.40;760.40;27.56;0.10;3.42;1.30;3.64
axle;60;1415065791;sdb;173.13;12272.40;55807.07;393.22;0.19;1.08;0.23;3.91
axle;60;1415065791;sda;273.62;9.47;5654.93;20.70;0.71;2.61;0.13;3.69
axle;60;1415065851;sdb;183.70;13092.27;65652.67;428.66;0.22;1.20;0.27;4.96
axle;60;1415065851;sda;39.90;22.67;1029.47;26.37;0.05;1.18;0.26;1.05
axle;60;1415065911;sdb;357.13;13005.60;154970.27;470.34;0.54;1.51;0.28;9.92
axle;60;1415065911;sda;4.30;10.93;85.73;22.48;0.82;190.56;10.11;4.35
axle;60;1415065971;sdb;123.92;13713.47;25393.87;315.59;0.07;0.58;0.24;2.91
axle;60;1415065971;sda;3.17;18.00;41.87;18.91;0.00;0.25;0.25;0.08
axle;60;1415066031;sdb;143.27;13542.93;32614.00;322.17;0.09;0.65;0.21;2.95
axle;60;1415066031;sda;3.60;20.27;42.53;17.44;0.00;0.70;0.56;0.20
